title,id,coordinates,source_system_url,image_url,iiif_url
Eine Gruppe Frauen in einer Wiese,BibZug_TD_23_01845,,https://n2t.net/ark:/63274/bz1ws79,https://zentralgut.ch/content/BibZug_TD_23_01845/800/0/TD_23_01845.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01845/pages/1/manifest
Eine Gruppe bei einem Fluss,BibZug_TD_23_01846,,https://n2t.net/ark:/63274/bz1s34f,https://zentralgut.ch/content/BibZug_TD_23_01846/800/0/TD_23_01846.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01846/pages/1/manifest
Gruppenbild mit einigen Ziegen,BibZug_TD_23_01847,,https://n2t.net/ark:/63274/bz1n92h,https://zentralgut.ch/content/BibZug_TD_23_01847/800/0/TD_23_01847.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01847/pages/1/manifest
Gruppenbild vor Sörenberg,BibZug_TD_23_01849,,https://n2t.net/ark:/63274/bz1hk92,https://zentralgut.ch/content/BibZug_TD_23_01849/800/0/TD_23_01849.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01849/pages/1/manifest
Gruppenbild mit einigen Ziegen im Vordergrund,BibZug_TD_23_01848,,https://n2t.net/ark:/63274/bz1f68s,https://zentralgut.ch/content/BibZug_TD_23_01848/800/0/TD_23_01848.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01848/pages/1/manifest
Drei Männer posieren bei einer Wiese,BibZug_TD_23_01842,,https://n2t.net/ark:/63274/bz1934m,https://zentralgut.ch/content/BibZug_TD_23_01842/800/0/TD_23_01842.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01842/pages/1/manifest
Eine Gruppe bei einem Fluss,BibZug_TD_23_01850,,https://n2t.net/ark:/63274/bz1cs74,https://zentralgut.ch/content/BibZug_TD_23_01850/800/0/TD_23_01850.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01850/pages/1/manifest
Ein paar Ziegen,BibZug_TD_23_01851,,https://n2t.net/ark:/63274/bz18348,https://zentralgut.ch/content/BibZug_TD_23_01851/800/0/TD_23_01851.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01851/pages/1/manifest
Ein Kinder Gruppenbild,BibZug_TD_23_01854,,https://n2t.net/ark:/63274/bz10k9w,https://zentralgut.ch/content/BibZug_TD_23_01854/800/0/TD_23_01854.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01854/pages/1/manifest
Eine Gruppe von Kinder in einer Wiese,BibZug_TD_23_01855,,https://n2t.net/ark:/63274/bz1vw58,https://zentralgut.ch/content/BibZug_TD_23_01855/800/0/TD_23_01855.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01855/pages/1/manifest
Vier Kinder im Winter eines mit einem Schlitten,BibZug_TD_23_01856,,https://n2t.net/ark:/63274/bz1r33p,https://zentralgut.ch/content/BibZug_TD_23_01856/800/0/TD_23_01856.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01856/pages/1/manifest
Aufbahrung einer älteren Dame,BibZug_TD_23_01858,,https://n2t.net/ark:/63274/bz1gk89,https://zentralgut.ch/content/BibZug_TD_23_01858/800/0/TD_23_01858.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01858/pages/1/manifest
Gast- und Kurhaus Flühli,BibZug_TD_23_01859,"46.8842249358, 8.01598697953",https://n2t.net/ark:/63274/bz16d3k,https://zentralgut.ch/content/BibZug_TD_23_01859/800/0/TD_23_01859.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01859/pages/1/manifest
Gruppenbild einiger Wanderer,BibZug_TD_23_01852,,https://n2t.net/ark:/63274/bz19h5k,https://zentralgut.ch/content/BibZug_TD_23_01852/800/0/TD_23_01852.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01852/pages/1/manifest
Mehrere Personen mit einigen Kühen vor einem Bauernhaus.,BibZug_TD_23_01853,,https://n2t.net/ark:/63274/bz1j09z,https://zentralgut.ch/content/BibZug_TD_23_01853/800/0/TD_23_01853.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01853/pages/1/manifest
Dorf Flühli mit dem Kurhaus und der Kirche St. Josef,BibZug_TD_23_01860,"46.8842249358, 8.01598697953",https://n2t.net/ark:/63274/bz1733h,https://zentralgut.ch/content/BibZug_TD_23_01860/800/0/TD_23_01860.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01860/pages/1/manifest
"Hotel oder Gasthaus ""Felsenegg""",BibZug_TD_23_01861,"46.8842249358, 8.01598697953",https://n2t.net/ark:/63274/bz1t34s,https://zentralgut.ch/content/BibZug_TD_23_01861/800/0/TD_23_01861.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01861/pages/1/manifest
Das Tal bei Flühli,BibZug_TD_23_01862,"46.8842249358, 8.01598697953",https://n2t.net/ark:/63274/bz1zk84,https://zentralgut.ch/content/BibZug_TD_23_01862/800/0/TD_23_01862.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01862/pages/1/manifest
Gast- und Kurhaus Flühli,BibZug_TD_23_01863,"46.8842249358, 8.01598697953",https://n2t.net/ark:/63274/bz1hp96,https://zentralgut.ch/content/BibZug_TD_23_01863/800/0/TD_23_01863.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01863/pages/1/manifest
Vier kleine Kinder in einem Fluss,BibZug_TD_23_01864,"46.8842249358, 8.01598697953",https://n2t.net/ark:/63274/bz1q34r,https://zentralgut.ch/content/BibZug_TD_23_01864/800/0/TD_23_01864.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01864/pages/1/manifest
Joseph Maria Weber-Strebel beim Wandern,BibZug_TD_23_01865,"46.8979737135, 7.96993730889",https://n2t.net/ark:/63274/bz1kd1j,https://zentralgut.ch/content/BibZug_TD_23_01865/800/0/TD_23_01865.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01865/pages/1/manifest
Drei junge Männer im Felshang,BibZug_TD_23_01866,,https://n2t.net/ark:/63274/bz1fk9c,https://zentralgut.ch/content/BibZug_TD_23_01866/800/0/TD_23_01866.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01866/pages/1/manifest
Gemaltes Bild eines jungen Kindes,BibZug_TD_23_01867,,https://n2t.net/ark:/63274/bz19w65,https://zentralgut.ch/content/BibZug_TD_23_01867/800/0/TD_23_01867.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01867/pages/1/manifest
Eine Gruppe von Mädchen,BibZug_TD_23_01868,,https://n2t.net/ark:/63274/bz1662w,https://zentralgut.ch/content/BibZug_TD_23_01868/800/0/TD_23_01868.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01868/pages/1/manifest
Eine Villa,BibZug_TD_23_01869,,https://n2t.net/ark:/63274/bz12d1c,https://zentralgut.ch/content/BibZug_TD_23_01869/800/0/TD_23_01869.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01869/pages/1/manifest
Eine Villa,BibZug_TD_23_01870,,https://n2t.net/ark:/63274/bz1xp7h,https://zentralgut.ch/content/BibZug_TD_23_01870/800/0/TD_23_01870.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01870/pages/1/manifest
Parkanlage einer Villa,BibZug_TD_23_01871,,https://n2t.net/ark:/63274/bz1sw60,https://zentralgut.ch/content/BibZug_TD_23_01871/800/0/TD_23_01871.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01871/pages/1/manifest
Dorfansicht von Sörenberg mit der Kirche im Hintergrund,BibZug_TD_23_01873,"46.8238672287, 8.03242286143",https://n2t.net/ark:/63274/bz1jd0s,https://zentralgut.ch/content/BibZug_TD_23_01873/800/0/TD_23_01873.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01873/pages/1/manifest
Dorfansicht von Sörenberg mit der Kirche im Hintergrund,BibZug_TD_23_01874,"46.8238672287, 8.03242286143",https://n2t.net/ark:/63274/bz1dp8r,https://zentralgut.ch/content/BibZug_TD_23_01874/800/0/TD_23_01874.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01874/pages/1/manifest
Portrait einer jungen Frau,BibZug_TD_23_01875,,https://n2t.net/ark:/63274/bz18w5d,https://zentralgut.ch/content/BibZug_TD_23_01875/800/0/TD_23_01875.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01875/pages/1/manifest
Ein Portrait einer jungen Frau,BibZug_TD_23_01876,,https://n2t.net/ark:/63274/bz1563z,https://zentralgut.ch/content/BibZug_TD_23_01876/800/0/TD_23_01876.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01876/pages/1/manifest
Portrait eines kleinen Jungen in Uniform,BibZug_TD_23_01877,,https://n2t.net/ark:/63274/bz11d0m,https://zentralgut.ch/content/BibZug_TD_23_01877/800/0/TD_23_01877.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01877/pages/1/manifest
Familienportrait,BibZug_TD_23_01878,,https://n2t.net/ark:/63274/bz1wp8k,https://zentralgut.ch/content/BibZug_TD_23_01878/800/0/TD_23_01878.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01878/pages/1/manifest
Eine Mutter mit ihren Kinder,BibZug_TD_23_01872,,https://n2t.net/ark:/63274/bz17h69,https://zentralgut.ch/content/BibZug_TD_23_01872/800/0/TD_23_01872.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01872/pages/1/manifest
Kirche St. Josef,BibZug_TD_23_01879,"46.8848589703, 8.01522257589",https://n2t.net/ark:/63274/bz1rw6n,https://zentralgut.ch/content/BibZug_TD_23_01879/800/0/TD_23_01879.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01879/pages/1/manifest
Die Kirche St. Josef in Flühli,BibZug_TD_23_01880,"46.8848589703, 8.01522257589",https://n2t.net/ark:/63274/bz1n63s,https://zentralgut.ch/content/BibZug_TD_23_01880/800/0/TD_23_01880.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01880/pages/1/manifest
Der Gipfel des Beichle bei Flühli,BibZug_TD_23_01881,"46.8982854835, 7.97022584111",https://n2t.net/ark:/63274/bz1hd1v,https://zentralgut.ch/content/BibZug_TD_23_01881/800/0/TD_23_01881.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01881/pages/1/manifest
Die Kirche St. Josef in Flühli,BibZug_TD_23_01882,"46.8848589703, 8.01522257589",https://n2t.net/ark:/63274/bz1cp9t,https://zentralgut.ch/content/BibZug_TD_23_01882/800/0/TD_23_01882.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01882/pages/1/manifest
Ein Gruppenbild von Mädchen,BibZug_TD_23_01883,,https://n2t.net/ark:/63274/bz18044,https://zentralgut.ch/content/BibZug_TD_23_01883/800/0/TD_23_01883.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01883/pages/1/manifest
Ein Gruppenbild von Mädchen mit Schlitten,BibZug_TD_23_01884,"47.1633962132678, 8.51781963635058",https://n2t.net/ark:/63274/bz1463m,https://zentralgut.ch/content/BibZug_TD_23_01884/800/0/TD_23_01884.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01884/pages/1/manifest
Ein Gruppenbild von Mädchen bei dem Kloster Maria Opferung,BibZug_TD_23_01885,"47.16242236965027, 8.519772284371506",https://n2t.net/ark:/63274/bz10g9r,https://zentralgut.ch/content/BibZug_TD_23_01885/800/0/TD_23_01885.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01885/pages/1/manifest
Gruppenbild von jungen Frauen,BibZug_TD_23_01886,,https://n2t.net/ark:/63274/bz1vp87,https://zentralgut.ch/content/BibZug_TD_23_01886/800/0/TD_23_01886.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01886/pages/1/manifest
Gruppenbild von jungen Frauen,BibZug_TD_23_01887,,https://n2t.net/ark:/63274/bz1r04z,https://zentralgut.ch/content/BibZug_TD_23_01887/800/0/TD_23_01887.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01887/pages/1/manifest
Portrait von fünf jungen Damen,BibZug_TD_23_01888,,https://n2t.net/ark:/63274/bz1m621,https://zentralgut.ch/content/BibZug_TD_23_01888/800/0/TD_23_01888.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01888/pages/1/manifest
Gruppenbild von jungen Frauen,BibZug_TD_23_01889,,https://n2t.net/ark:/63274/bz1gh07,https://zentralgut.ch/content/BibZug_TD_23_01889/800/0/TD_23_01889.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01889/pages/1/manifest
Ein Gruppenbild eines Vereins,BibZug_TD_23_01890,,https://n2t.net/ark:/63274/bz1bp7n,https://zentralgut.ch/content/BibZug_TD_23_01890/800/0/TD_23_01890.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01890/pages/1/manifest
Gruppenbild eines Vereins,BibZug_TD_23_01891,,https://n2t.net/ark:/63274/bz17056,https://zentralgut.ch/content/BibZug_TD_23_01891/800/0/TD_23_01891.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01891/pages/1/manifest
Ein Portrait eines Wanderers,BibZug_TD_23_01892,,https://n2t.net/ark:/63274/bz1362v,https://zentralgut.ch/content/BibZug_TD_23_01892/800/0/TD_23_01892.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01892/pages/1/manifest
Ein Wanderer bei drei Holzschuppen,BibZug_TD_23_01893,,https://n2t.net/ark:/63274/bz1zh1g,https://zentralgut.ch/content/BibZug_TD_23_01893/800/0/TD_23_01893.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01893/pages/1/manifest
Ein Mann sitzend auf einer Steinsäule bei einem Berggipfel,BibZug_TD_23_01894,,https://n2t.net/ark:/63274/bz1tp8w,https://zentralgut.ch/content/BibZug_TD_23_01894/800/0/TD_23_01894.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01894/pages/1/manifest
Bergtour zum Oberalppass 01,BibZug_TD_23_01896,"46.6368342259, 8.59232796378",https://n2t.net/ark:/63274/bz1k633,https://zentralgut.ch/content/BibZug_TD_23_01896/800/0/TD_23_01896.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01896/pages/1/manifest
Bergtour zum Oberalppass 02,BibZug_TD_23_01897,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1fh19,https://zentralgut.ch/content/BibZug_TD_23_01897/800/0/TD_23_01897.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01897/pages/1/manifest
Bergtour zum Oberalppass 03,BibZug_TD_23_01898,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz19p94,https://zentralgut.ch/content/BibZug_TD_23_01898/800/0/TD_23_01898.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01898/pages/1/manifest
Bergtour zum Oberalppass 04,BibZug_TD_23_01899,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1605v,https://zentralgut.ch/content/BibZug_TD_23_01899/800/0/TD_23_01899.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01899/pages/1/manifest
Bergtour zum Oberalppass 05,BibZug_TD_23_01900,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz12917,https://zentralgut.ch/content/BibZug_TD_23_01900/800/0/TD_23_01900.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01900/pages/1/manifest
Bergtour zum Oberalppass 06,BibZug_TD_23_01901,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1xh0q,https://zentralgut.ch/content/BibZug_TD_23_01901/800/0/TD_23_01901.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01901/pages/1/manifest
Bergtour zum Oberalppass 07,BibZug_TD_23_01902,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1ss6v,https://zentralgut.ch/content/BibZug_TD_23_01902/800/0/TD_23_01902.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01902/pages/1/manifest
Bergtour zum Oberalppass 08,BibZug_TD_23_01903,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1p048,https://zentralgut.ch/content/BibZug_TD_23_01903/800/0/TD_23_01903.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01903/pages/1/manifest
Bergtour zum Oberalppass 09,BibZug_TD_23_01904,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1j92g,https://zentralgut.ch/content/BibZug_TD_23_01904/800/0/TD_23_01904.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01904/pages/1/manifest
Bergtour zum Oberalppass 10,BibZug_TD_23_01905,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1dg9w,https://zentralgut.ch/content/BibZug_TD_23_01905/800/0/TD_23_01905.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01905/pages/1/manifest
Bergtour zum Oberalppass 11,BibZug_TD_23_01906,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz18s73,https://zentralgut.ch/content/BibZug_TD_23_01906/800/0/TD_23_01906.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01906/pages/1/manifest
Bergtour zum Oberalppass 12,BibZug_TD_23_01907,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz15043,https://zentralgut.ch/content/BibZug_TD_23_01907/800/0/TD_23_01907.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01907/pages/1/manifest
Bergtour zum Oberalppass 13,BibZug_TD_23_01908,"46.6604675517, 8.67032434334",https://n2t.net/ark:/63274/bz1193q,https://zentralgut.ch/content/BibZug_TD_23_01908/800/0/TD_23_01908.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01908/pages/1/manifest
Kloster Maria Opferung,BibZug_TD_23_01909,"47.16316050300141, 8.520119023141842",https://n2t.net/ark:/63274/bz1wh0c,https://zentralgut.ch/content/BibZug_TD_23_01909/800/0/TD_23_01909.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01909/pages/1/manifest
Dorfansicht von Sörenberg mit der Kirche im Hintergrund,BibZug_TD_23_01910,"46.8238672287, 8.03242286143",https://n2t.net/ark:/63274/bz1rs7x,https://zentralgut.ch/content/BibZug_TD_23_01910/800/0/TD_23_01910.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01910/pages/1/manifest
Dorfansicht von Sörenberg mit der Kirche im Hintergrund,BibZug_TD_23_01912,"46.8238672287, 8.03242286143",https://n2t.net/ark:/63274/bz1h93j,https://zentralgut.ch/content/BibZug_TD_23_01912/800/0/TD_23_01912.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01912/pages/1/manifest
Dorfansicht von Sörenberg mit der Kirche im Hintergrund,BibZug_TD_23_01913,"46.8238672287, 8.03242286143",https://n2t.net/ark:/63274/bz1ch1m,https://zentralgut.ch/content/BibZug_TD_23_01913/800/0/TD_23_01913.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01913/pages/1/manifest
Dorfansicht von Sörenberg mit der Kirche im Hintergrund,BibZug_TD_23_01914,"46.8238672287, 8.03242286143",https://n2t.net/ark:/63274/bz17s7r,https://zentralgut.ch/content/BibZug_TD_23_01914/800/0/TD_23_01914.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01914/pages/1/manifest
Portrait-Reihe,BibZug_TD_23_01915,,https://n2t.net/ark:/63274/bz1433g,https://zentralgut.ch/content/BibZug_TD_23_01915/800/0/TD_23_01915.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01915/pages/1/manifest
Portrait von einem jungem Mann,BibZug_TD_23_01916,,https://n2t.net/ark:/63274/bz1092z,https://zentralgut.ch/content/BibZug_TD_23_01916/800/0/TD_23_01916.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01916/pages/1/manifest
Portrait eines Knaben in einer Felswand,BibZug_TD_23_01917,,https://n2t.net/ark:/63274/bz1vk83,https://zentralgut.ch/content/BibZug_TD_23_01917/800/0/TD_23_01917.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01917/pages/1/manifest
Ein Gruppenbild von Kindern,BibZug_TD_23_01919,,https://n2t.net/ark:/63274/bz1m34q,https://zentralgut.ch/content/BibZug_TD_23_01919/800/0/TD_23_01919.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01919/pages/1/manifest
Drei Kinder in Kostümen,BibZug_TD_23_01920,,https://n2t.net/ark:/63274/bz1g91c,https://zentralgut.ch/content/BibZug_TD_23_01920/800/0/TD_23_01920.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01920/pages/1/manifest
Vier Kinder in Kostümen,BibZug_TD_23_01921,,https://n2t.net/ark:/63274/bz1bk9b,https://zentralgut.ch/content/BibZug_TD_23_01921/800/0/TD_23_01921.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01921/pages/1/manifest
Junge in Söldnerkostüm,BibZug_TD_23_01922,,https://n2t.net/ark:/63274/bz16s60,https://zentralgut.ch/content/BibZug_TD_23_01922/800/0/TD_23_01922.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01922/pages/1/manifest
Zwei Mädchen in Trachten,BibZug_TD_23_01923,,https://n2t.net/ark:/63274/bz1335z,https://zentralgut.ch/content/BibZug_TD_23_01923/800/0/TD_23_01923.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01923/pages/1/manifest
Ein Mädchen in Verkleidung,BibZug_TD_23_01924,,https://n2t.net/ark:/63274/bz1z92m,https://zentralgut.ch/content/BibZug_TD_23_01924/800/0/TD_23_01924.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01924/pages/1/manifest
Bild einer Statue Frau mit Engel,BibZug_TD_23_01925,,https://n2t.net/ark:/63274/bz1tk95,https://zentralgut.ch/content/BibZug_TD_23_01925/800/0/TD_23_01925.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01925/pages/1/manifest
Portrait einer jungen Frau,BibZug_TD_23_01926,,https://n2t.net/ark:/63274/bz1ps77,https://zentralgut.ch/content/BibZug_TD_23_01926/800/0/TD_23_01926.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01926/pages/1/manifest
Portrait eines jungen Mannes,BibZug_TD_23_01927,,https://n2t.net/ark:/63274/bz1k35s,https://zentralgut.ch/content/BibZug_TD_23_01927/800/0/TD_23_01927.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01927/pages/1/manifest
Zwei kleine Kinder neben einem Grabstein,BibZug_TD_23_01928,,https://n2t.net/ark:/63274/bz1f93v,https://zentralgut.ch/content/BibZug_TD_23_01928/800/0/TD_23_01928.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01928/pages/1/manifest
Portrait eines Knaben,BibZug_TD_23_01929,,https://n2t.net/ark:/63274/bz19k90,https://zentralgut.ch/content/BibZug_TD_23_01929/800/0/TD_23_01929.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01929/pages/1/manifest
Portrait eines jungen Mannes,BibZug_TD_23_01930,,https://n2t.net/ark:/63274/bz15w5c,https://zentralgut.ch/content/BibZug_TD_23_01930/800/0/TD_23_01930.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01930/pages/1/manifest
Portrait eines jungen Knaben,BibZug_TD_23_01931,,https://n2t.net/ark:/63274/bz12346,https://zentralgut.ch/content/BibZug_TD_23_01931/800/0/TD_23_01931.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01931/pages/1/manifest
Portrait eines älteren Herren,BibZug_TD_23_01932,,https://n2t.net/ark:/63274/bz1xd0k,https://zentralgut.ch/content/BibZug_TD_23_01932/800/0/TD_23_01932.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01932/pages/1/manifest
Drei Knaben in einem flachen Boot vor dem Seeufer,BibZug_TD_23_01933,,https://n2t.net/ark:/63274/bz1sk8d,https://zentralgut.ch/content/BibZug_TD_23_01933/800/0/TD_23_01933.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01933/pages/1/manifest
Portrait eines jungen Knaben,BibZug_TD_23_01934,,https://n2t.net/ark:/63274/bz1nw6m,https://zentralgut.ch/content/BibZug_TD_23_01934/800/0/TD_23_01934.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01934/pages/1/manifest
Portrait eines älteren Herren,BibZug_TD_23_01935,,https://n2t.net/ark:/63274/bz1j33m,https://zentralgut.ch/content/BibZug_TD_23_01935/800/0/TD_23_01935.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01935/pages/1/manifest
Portrait eines älteren Herren,BibZug_TD_23_01936,,https://n2t.net/ark:/63274/bz1dd1t,https://zentralgut.ch/content/BibZug_TD_23_01936/800/0/TD_23_01936.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01936/pages/1/manifest
Familienportrait Bossard,BibZug_TD_23_01938,,https://n2t.net/ark:/63274/bz14w88,https://zentralgut.ch/content/BibZug_TD_23_01938/800/0/TD_23_01938.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01938/pages/1/manifest
Familienportrait Bossard,BibZug_TD_23_01939,,https://n2t.net/ark:/63274/bz1134v,https://zentralgut.ch/content/BibZug_TD_23_01939/800/0/TD_23_01939.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01939/pages/1/manifest
Familienportrait Bossard,BibZug_TD_23_01941,,https://n2t.net/ark:/63274/bz1wd22,https://zentralgut.ch/content/BibZug_TD_23_01941/800/0/TD_23_01941.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01941/pages/1/manifest
Bahndammrutschung  Zug-Goldau Hochwasser 14./15 .Juni 1910,BibZug_TD_23_01945,,https://n2t.net/ark:/63274/bz1mw7p,https://zentralgut.ch/content/BibZug_TD_23_01945/800/0/TD_23_01945.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01945/pages/1/manifest
Bahndammrutschung Hochwasser 14./15 .Juni 1910,BibZug_TD_23_01946,,https://n2t.net/ark:/63274/bz1h353,https://zentralgut.ch/content/BibZug_TD_23_01946/800/0/TD_23_01946.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01946/pages/1/manifest
Bahndammrutschung Hochwasser 14./15 .Juni 1910,BibZug_TD_23_01947,,https://n2t.net/ark:/63274/bz1cd2w,https://zentralgut.ch/content/BibZug_TD_23_01947/800/0/TD_23_01947.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01947/pages/1/manifest
Schützenscheiben,BibZug_TD_23_01950,,https://n2t.net/ark:/63274/bz10637,https://zentralgut.ch/content/BibZug_TD_23_01950/800/0/TD_23_01950.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01950/pages/1/manifest
Portrait eines älteren Herren,BibZug_TD_23_01951,,https://n2t.net/ark:/63274/bz1vd19,https://zentralgut.ch/content/BibZug_TD_23_01951/800/0/TD_23_01951.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01951/pages/1/manifest
Portrait eines älteren Herren,BibZug_TD_23_01953,,https://n2t.net/ark:/63274/bz1kw6x,https://zentralgut.ch/content/BibZug_TD_23_01953/800/0/TD_23_01953.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01953/pages/1/manifest
Portrait eines Jungen und zwei Damen,BibZug_TD_23_01954,,https://n2t.net/ark:/63274/bz1g64g,https://zentralgut.ch/content/BibZug_TD_23_01954/800/0/TD_23_01954.jpg,https://zentralgut.ch/api/v1/records/BibZug_TD_23_01954/pages/1/manifest
